,MovieID,Title,Genre
9196,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
9197,2819,Three Days of the Condor (1975),Thriller
9200,2862,Caligula (1980),Drama
9209,2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
9210,2935,"Lady Eve, The (1941)",Comedy|Romance
9211,2936,Sullivan's Travels (1942),Comedy
9232,3135,"Great Santini, The (1979)",Drama
9239,3292,"Big Combo, The (1955)",Film-Noir
9243,3342,Birdy (1984),Drama|War
9248,3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir
9249,3371,Bound for Glory (1976),Drama
9250,3384,"Taking of Pelham One Two Three, The (1974)",Action
9275,3550,"Hunger, The (1983)",Horror
9293,3730,"Conversation, The (1974)",Drama|Mystery
9303,3834,Bronco Billy (1980),Adventure|Drama|Romance
9304,3853,"Tic Code, The (1998)",Drama
9305,3855,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance
9343,459,"Getaway, The (1994)",Action
9360,760,Stalingrad (1993),War
9369,1194,Up in Smoke (1978),Comedy
9412,1667,Mad City (1997),Action|Drama
9469,3089,"Bicycle Thief, The (Ladri di biciclette) (1948)",Drama
9502,23,Assassins (1995),Thriller
9528,227,Drop Zone (1994),Action
9546,338,Virtuosity (1995),Sci-Fi|Thriller
9554,365,Little Buddha (1993),Drama
9564,408,8 Seconds (1994),Drama
9567,426,Body Snatchers (1993),Horror|Sci-Fi|Thriller
9576,460,Getting Even with Dad (1994),Comedy
9631,808,Alaska (1996),Adventure|Children's
9638,870,Gone Fishin' (1997),Comedy
9654,944,Lost Horizon (1937),Drama
9656,952,Around the World in 80 Days (1956),Adventure|Comedy
9661,1008,"Davy Crockett, King of the Wild Frontier (1955)",Western
9721,1363,"Preacher's Wife, The (1996)",Drama
9739,1445,McHale's Navy (1997),Comedy|War
9778,1726,"Postman, The (1997)",Drama
9836,2086,One Magic Christmas (1985),Drama|Fantasy
9865,2240,My Bodyguard (1980),Drama
9917,2494,"Last Days, The (1998)",Documentary
9936,2626,Edge of Seventeen (1998),Comedy|Drama|Romance
9943,2661,It Came from Outer Space (1953),Sci-Fi
9947,2669,Pork Chop Hill (1959),War
9948,2670,"Run Silent, Run Deep (1958)",War
9959,2748,Allan Quartermain and the Lost City of Gold (1987),Action|Adventure
9961,2752,Outrageous Fortune (1987),Comedy|Mystery
9983,2939,Niagara (1953),Drama|Thriller
10026,3214,American Flyers (1985),Drama
10040,3385,Volunteers (1985),Comedy
10043,3394,Blind Date (1987),Comedy|Romance
10052,3431,Death Wish II (1982),Action|Drama
10053,3432,Death Wish 3 (1985),Action|Drama
10054,3433,Death Wish 4: The Crackdown (1987),Action|Drama
10055,3434,Death Wish V: The Face of Death (1994),Action|Drama
10069,3519,Force 10 from Navarone (1978),Action|War
10078,3585,"Great Locomotive Chase, The (1956)",Adventure|War
10086,3660,Puppet Master (1989),Horror|Sci-Fi|Thriller
10089,3678,"Man with the Golden Arm, The (1955)",Drama
10102,3764,F/X 2 (1992),Action|Crime|Thriller
10106,3769,Thunderbolt and Lightfoot (1974),Action
10150,123,Chungking Express (1994),Drama|Mystery|Romance
10151,132,Jade (1995),Thriller
10153,157,Canadian Bacon (1994),Comedy|War
10180,307,Three Colors: Blue (1993),Drama
10181,308,Three Colors: White (1994),Drama
10185,320,Suture (1993),Film-Noir|Thriller
10186,326,To Live (Huozhe) (1994),Drama
10196,358,Higher Learning (1995),Drama
10197,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)",Documentary
10203,391,Jason's Lyric (1994),Crime|Drama
10209,446,Farewell My Concubine (1993),Drama|Romance
10211,456,Fresh (1994),Drama
10218,481,Kalifornia (1993),Drama|Thriller
10219,482,Killing Zoe (1994),Thriller
10227,522,Romper Stomper (1992),Action|Drama
10256,787,"Gate of Heavenly Peace, The (1995)",Documentary
10271,1055,Shadow Conspiracy (1997),Thriller
10273,1061,Sleepers (1996),Crime|Drama
10287,1123,"Perfect Candidate, A (1996)",Documentary
10302,1202,Withnail and I (1987),Comedy
10370,1516,Children of the Revolution (1996),Comedy
10384,1611,My Own Private Idaho (1991),Drama
10414,1788,Men With Guns (1997),Action|Drama
10423,1910,I Went Down (1997),Action|Comedy|Crime
10430,1942,All the King's Men (1949),Drama
10431,1949,"Man for All Seasons, A (1966)",Drama
10458,2159,Henry: Portrait of a Serial Killer (1990),Crime|Horror
10461,2231,Rounders (1998),Crime|Drama
10470,2280,Clay Pigeons (1998),Crime
10488,2360,"Celebration, The (Festen) (1998)",Drama
10505,2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi
10508,2611,"Winslow Boy, The (1998)",Drama
10511,2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama|Romance
10528,2721,Trick (1999),Romance
10531,2730,Barry Lyndon (1975),Drama
10532,2744,Otello (1986),Drama
10536,2769,"Yards, The (1999)",Crime|Mystery
10541,2812,In Too Deep (1999),Action|Thriller
10543,2856,I Saw What You Did (1965),Thriller
10545,2859,Stop Making Sense (1984),Documentary
10557,2919,Year of Living Dangerously (1982),Drama|Romance
10577,3055,Felicia's Journey (1999),Thriller
10580,3077,42 Up (1998),Documentary
10582,3083,All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama
10588,3117,Ride with the Devil (1999),Drama|Romance|War
10601,3192,"Terrorist, The (Malli) (1998)",Drama
10613,3272,Bad Lieutenant (1992),Crime|Drama
10615,3275,"Boondock Saints, The (1999)",Action|Comedy
10653,3567,Bossa Nova (1999),Comedy
10660,3625,Better Living Through Circuitry (1999),Documentary
10669,3718,American Pimp (1999),Documentary
10672,3733,"Paper Chase, The (1973)",Drama
10683,3787,Shower (Xizhao) (1999),Comedy
10687,3811,Breaker Morant (1980),Drama|War
10692,3858,Cecil B. Demented (2000),Comedy
10695,3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary
10697,3893,Nurse Betty (2000),Comedy|Thriller
10701,3903,Urbania (2000),Drama
10702,3906,Under Suspicion (2000),Crime
10706,3943,Bamboozled (2000),Comedy
10720,182,Moonlight and Valentino (1995),Drama|Romance
10727,279,My Family (1995),Drama
10729,299,Priest (1994),Drama
10730,314,"Secret of Roan Inish, The (1994)",Drama
10732,321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama
10756,759,Maya Lin: A Strong Clear Vision (1994),Documentary
10768,1096,Sophie's Choice (1982),Drama
10773,1192,Paris Is Burning (1990),Documentary
10817,1535,Love! Valour! Compassion! (1997),Drama|Romance
10831,1879,"Hanging Garden, The (1997)",Drama
10868,2357,Central Station (Central do Brasil) (1998),Drama
10899,2932,Days of Heaven (1978),Drama
10962,68,French Twist (Gazon maudit) (1995),Comedy|Romance
10982,179,Mad Love (1995),Drama|Romance
10988,202,Total Eclipse (1995),Drama|Romance
11006,322,Swimming with Sharks (1995),Comedy|Drama
11020,425,Blue Sky (1994),Drama|Romance
11021,427,Boxing Helena (1993),Mystery|Romance|Thriller
11028,498,Mr. Jones (1993),Drama|Romance
11048,638,Jack and Sarah (1995),Romance
11076,987,Bliss (1997),Drama|Romance
11108,1211,Wings of Desire (Der Himmel �ber Berlin) (1987),Comedy|Drama|Romance
11111,1216,"Big Blue, The (Le Grand Bleu) (1988)",Adventure|Romance
11118,1236,Trust (1990),Comedy|Drama
11156,1502,Kissed (1996),Romance
11160,1539,Twin Town (1997),Comedy|Crime
11162,1542,Brassed Off (1996),Comedy|Drama|Romance
11166,1564,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance
11176,1612,"Kiss Me, Guido (1997)",Comedy
11179,1629,"MatchMaker, The (1997)",Comedy|Romance
11183,1648,"House of Yes, The (1997)",Comedy|Drama|Thriller
11185,1658,"Life Less Ordinary, A (1997)",Romance|Thriller
11198,1767,Music From Another Room (1998),Drama|Romance
11210,1896,Cousin Bette (1998),Comedy
11211,1904,Henry Fool (1997),Comedy|Drama
11268,2482,Still Crazy (1998),Comedy|Romance
11286,2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
11309,2962,Fever Pitch (1997),Comedy|Romance
11311,2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance
11328,3103,Stanley & Iris (1990),Drama|Romance
11334,3179,Angela's Ashes (1999),Drama
11340,3299,Hanging Up (2000),Comedy|Drama
11341,3302,Beautiful People (1999),Comedy
11343,3324,Drowning Mona (2000),Comedy
11368,3581,Human Traffic (1999),Drama
11370,3598,Hamlet (2000),Drama
11386,3749,Time Regained (Le Temps Retrouv�) (1999),Drama
11396,3823,Wonderland (1999),Drama
11399,3831,Saving Grace (2000),Comedy
11401,3860,"Opportunists, The (1999)",Crime
11412,3950,Tigerland (2000),Drama
11609,209,White Man's Burden (1995),Drama
11616,271,Losing Isaiah (1995),Drama
11629,352,Crooklyn (1994),Comedy
11659,564,Chasers (1994),Comedy
11666,639,Girl 6 (1996),Comedy
11707,1162,"Ruling Class, The (1972)",Comedy
11748,1273,Down by Law (1986),Comedy|Drama
11850,2255,Young Doctors in Love (1982),Comedy
11857,2295,"Impostors, The (1998)",Comedy
11863,2349,Mona Lisa (1986),Comedy|Thriller
11904,2851,Saturn 3 (1979),Adventure|Sci-Fi|Thriller
11910,2905,Sanjuro (1962),Action|Adventure
11919,2977,Crazy in Alabama (1999),Comedy|Drama
11946,3199,Pal Joey (1957),Comedy|Musical|Romance
11990,3672,Benji (1974),Adventure|Children's
12104,3390,Shanghai Surprise (1986),Adventure
12140,98,Shopping (1994),Action|Thriller
12149,152,"Addiction, The (1995)",Horror
12154,166,"Doom Generation, The (1995)",Comedy|Drama
12162,188,"Prophecy, The (1995)",Horror
12198,366,Wes Craven's New Nightmare (1994),Horror
12209,438,"Cowboy Way, The (1994)",Action|Comedy
12216,479,Judgment Night (1993),Action
12249,695,True Crime (1995),Mystery|Thriller
12268,809,Fled (1996),Action|Adventure
12289,1119,Drunks (1997),Drama
12312,1342,Candyman (1992),Horror
12319,1392,Citizen Ruth (1996),Comedy|Drama
12329,1456,"Pest, The (1997)",Comedy
12331,1465,Rosewood (1997),Drama
12332,1468,Booty Call (1997),Comedy|Romance
12333,1473,Best Men (1997),Action|Comedy|Crime|Drama
12334,1475,Kama Sutra: A Tale of Love (1996),Romance
12337,1497,Double Team (1997),Action
12357,1599,Steel (1997),Action
12358,1604,Money Talks (1997),Action|Comedy
12386,1744,Firestorm (1998),Action|Adventure|Thriller
12392,1771,Night Flier (1997),Horror
12398,1812,Wide Awake (1998),Children's|Comedy|Drama
12405,1862,Species II (1998),Horror|Sci-Fi
12406,1866,"Big Hit, The (1998)",Action|Comedy
12407,1869,Black Dog (1998),Action|Thriller
12414,1897,High Art (1998),Drama|Romance
12415,1902,Dream for an Insomniac (1996),Drama|Romance
12423,1973,Freddy's Dead: The Final Nightmare (1991),Horror
12436,2120,Needful Things (1993),Drama|Horror
12467,2389,Psycho (1998),Crime|Horror|Thriller
12477,2439,Affliction (1997),Drama
12484,2507,Breakfast of Champions (1999),Comedy
12485,2514,Pet Sematary II (1992),Horror
12486,2516,Children of the Corn III (1994),Horror
12489,2548,"Rage: Carrie 2, The (1999)",Horror
12499,2597,Lost & Found (1999),Comedy|Romance
12530,2793,"American Werewolf in Paris, An (1997)",Comedy|Horror
12537,2835,Chill Factor (1999),Action|Thriller
12542,2898,"Dark Half, The (1993)",Horror|Mystery
12547,2974,Bats (1999),Horror|Thriller
12548,2975,"Best Man, The (1999)",Drama
12571,3177,Next Friday (1999),Comedy
12591,3355,"Ninth Gate, The (2000)",Thriller
12612,3566,"Big Kahuna, The (2000)",Comedy|Drama
12621,3709,Sleepwalkers (1992),Horror
12627,3782,Shaft's Big Score! (1972),Action|Crime
12689,193,Showgirls (1995),Drama
12695,255,"Jerky Boys, The (1994)",Comedy
12726,501,Naked (1993),Drama
12760,876,Police Story 4: Project S (Chao ji ji hua) (1993),Action
12791,1046,Beautiful Thing (1996),Drama|Romance
12889,1421,Grateful Dead (1995),Documentary
12919,1728,"Winter Guest, The (1997)",Drama
12936,1925,Wings (1927),Drama|Romance|War
12939,1928,Cimarron (1931),Western
12940,1929,Grand Hotel (1932),Drama
12941,1930,Cavalcade (1933),Drama
12944,1933,"Life of �mile Zola, The (1937)",Drama
12946,1935,How Green Was My Valley (1941),Drama
12947,1936,Mrs. Miniver (1942),Drama|War
12951,1940,Gentleman's Agreement (1947),Drama
12952,1941,Hamlet (1948),Drama
12954,1943,"Greatest Show on Earth, The (1952)",Drama
13017,2325,Orgazmo (1997),Comedy
13024,2372,Fletch Lives (1989),Comedy
13048,2474,"Color of Money, The (1986)",Drama
13055,2587,Life (1999),Comedy
13086,2924,Drunken Master (Zui quan) (1979),Action|Comedy
13087,2937,"Palm Beach Story, The (1942)",Comedy
13138,3307,City Lights (1931),Comedy|Drama|Romance
13139,3327,Beyond the Mat (2000),Documentary
13140,3329,"Year My Voice Broke, The (1987)",Drama
13144,3365,"Searchers, The (1956)",Western
13159,3475,"Place in the Sun, A (1951)",Drama|Romance
13219,99,Heidi Fleiss: Hollywood Madam (1995),Documentary
13221,154,Belle de jour (1967),Drama
13225,183,Mute Witness (1994),Thriller
13264,669,Aparajito (1956),Drama
13265,670,"World of Apu, The (Apur Sansar) (1959)",Drama
13266,680,Alphaville (1965),Sci-Fi
13273,854,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
13281,907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
13296,929,Foreign Correspondent (1940),Thriller
13309,970,Beat the Devil (1954),Comedy|Drama
13313,1034,Freeway (1996),Crime
13318,1050,Looking for Richard (1996),Documentary|Drama
13320,1068,Crossfire (1947),Crime|Film-Noir
13336,1131,Jean de Florette (1986),Drama
13337,1132,Manon of the Spring (Manon des sources) (1986),Drama
13342,1178,Paths of Glory (1957),Drama|War
13377,1232,Stalker (1979),Mystery|Sci-Fi
13422,1305,"Paris, Texas (1984)",Drama
13428,1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),Documentary
13433,1413,"Whole Wide World, The (1996)",Drama
13435,1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance
13438,1572,Contempt (Le M�pris) (1963),Drama
13444,1631,"Assignment, The (1997)",Thriller
13457,1889,Insomnia (1997),Thriller
13460,1913,Picnic at Hanging Rock (1975),Drama|Mystery
13461,1922,Whatever (1998),Drama
13478,1964,Klute (1971),Drama|Mystery
13494,2130,Atlantic City (1980),Crime|Drama|Romance
13501,2180,Torn Curtain (1966),Thriller
13503,2184,"Trouble with Harry, The (1955)",Mystery|Thriller
13508,2204,Saboteur (1942),Thriller
13510,2208,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller
13511,2210,Sabotage (1936),Thriller
13513,2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy|Drama
13517,2285,If.... (1968),Drama
13521,2323,"Cruise, The (1998)",Documentary
13526,2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama
13534,2440,Another Day in Paradise (1998),Drama
13536,2488,Peeping Tom (1960),Drama|Horror|Thriller
13539,2512,"Ballad of Narayama, The (Narayama Bushiko) (1982)",Drama
13542,2544,"School of Flesh, The (L' �cole de la chair) (1998)",Drama
13546,2579,Following (1998),Drama
13548,2630,Besieged (L' Assedio) (1998),Drama
13553,2659,It Came from Hollywood (1982),Comedy|Documentary
13554,2689,Get Bruce (1999),Documentary
13557,2708,"Autumn Tale, An (Conte d'automne) (1998)",Romance
13558,2725,Twin Falls Idaho (1999),Drama
13561,2729,Lolita (1962),Drama
13562,2731,"400 Blows, The (Les Quatre cents coups) (1959)",Drama
13563,2732,Jules and Jim (Jules et Jim) (1961),Drama
13568,2780,"Raven, The (1963)",Comedy|Horror
13573,2824,On the Ropes (1999),Documentary
13575,2830,Cabaret Balkan (Bure Baruta) (1998),Drama
13579,2864,Splendor (1999),Comedy
13592,2927,Brief Encounter (1946),Drama|Romance
13602,2970,Fitzcarraldo (1982),Adventure|Drama
13605,2983,"Ipcress File, The (1965)",Thriller
13609,3002,My Best Fiend (Mein liebster Feind) (1999),Documentary
13611,3010,Rosetta (1999),Drama
13617,3038,"Face in the Crowd, A (1957)",Drama
13618,3047,Experience Preferred... But Not Essential (1982),Drama
13620,3075,Repulsion (1965),Thriller
13622,3090,Matewan (1987),Drama
13623,3091,Kagemusha (1980),Drama|War
13630,3134,"Grand Illusion (Grande illusion, La) (1937)",Drama|War
13636,3188,"Life and Times of Hank Greenberg, The (1998)",Documentary
13641,3224,Woman in the Dunes (Suna no onna) (1964),Drama
13642,3235,Where the Buffalo Roam (1980),Comedy
13643,3241,"Cup, The (Ph�rpa) (1999)",Comedy
13656,3350,"Raisin in the Sun, A (1961)",Drama
13661,3366,Where Eagles Dare (1969),Action|Adventure|War
13662,3379,On the Beach (1959),Drama
13668,3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama
13673,3470,Dersu Uzala (1974),Adventure|Drama
13682,3514,Joe Gould's Secret (2000),Drama
13689,3547,Prick Up Your Ears (1987),Drama
13693,3559,Limelight (1952),Drama
13695,3568,Smiling Fish and Goat on Fire (1999),Drama
13707,3655,Blow-Out (La Grande Bouffe) (1973),Drama
13710,3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
13720,3720,Sunshine (1999),Drama
13721,3726,Assault on Precinct 13 (1976),Action|Thriller
13724,3731,Cutter's Way (1981),Drama|Thriller
13726,3736,"Big Carnival, The (1951)",Drama
13728,3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War
13731,3747,Jesus' Son (1999),Drama
13734,3756,"Golden Bowl, The (2000)",Drama
13737,3788,Blowup (1966),Drama|Mystery
13738,3789,"Pawnbroker, The (1965)",Drama
13740,3795,"Five Senses, The (1999)",Drama
13741,3801,Anatomy of a Murder (1959),Drama|Mystery
13744,3822,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance
13747,3837,Phantasm II (1988),Horror
13753,3872,"Suddenly, Last Summer (1959)",Drama
13754,3885,Love & Sex (2000),Comedy|Romance
13760,3913,Barenaked in America (1999),Documentary
13761,3914,"Broken Hearts Club, The (2000)",Drama
13762,3915,Girlfight (2000),Drama
13764,3925,Stranger Than Paradise (1984),Comedy
13771,3951,Two Family House (2000),Drama
13830,851,Basquiat (1996),Drama
13842,957,"Scarlet Letter, The (1926)",Drama
13850,1044,Surviving Picasso (1996),Drama
13955,2022,"Last Temptation of Christ, The (1988)",Drama
13980,2271,Permanent Midnight (1998),Drama
14005,2504,200 Cigarettes (1999),Comedy|Drama
14008,2590,Hideous Kinky (1998),Drama
14048,3127,Holy Smoke (1999),Drama
14050,3145,"Cradle Will Rock, The (1999)",Drama
14063,3281,"Brandon Teena Story, The (1998)",Documentary
14087,3844,Steel Magnolias (1989),Drama
14093,31,Dangerous Minds (1995),Drama
14149,678,Some Folks Call It a Sling Blade (1993),Drama|Thriller
14155,831,Stonewall (1995),Drama
14235,1825,"Player's Club, The (1998)",Action|Drama
14377,3564,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy
14423,1169,American Dream (1990),Documentary
14551,3449,"Good Mother, The (1988)",Drama
14633,2552,My Boyfriend's Back (1993),Comedy
14692,40,"Cry, the Beloved Country (1995)",Drama
14693,43,Restoration (1995),Drama
14698,57,Home for the Holidays (1995),Drama
14702,83,Once Upon a Time... When We Were Colored (1995),Drama
14742,301,Picture Bride (1995),Drama|Romance
14755,369,Mrs. Parker and the Vicious Circle (1994),Drama
14759,388,Boys Life (1995),Drama
14766,448,Fearless (1993),Drama
14776,483,King of the Hill (1993),Drama
14783,523,Ruby in Paradise (1993),Drama
14795,571,"Wedding Gift, The (1994)",Drama
14796,573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama
14802,613,Jane Eyre (1996),Drama|Romance
14803,621,My Favorite Season (1993),Drama
14808,685,It's My Party (1995),Drama
14818,803,Walking and Talking (1996),Romance
14819,806,American Buffalo (1996),Drama
14826,988,Grace of My Heart (1996),Comedy|Drama
14860,1365,Ridicule (1996),Drama
14863,1397,Bastard Out of Carolina (1996),Drama
14864,1399,Marvin's Room (1996),Drama
14873,1482,"Van, The (1996)",Comedy|Drama
14880,1547,Shiloh (1997),Children's|Drama
14910,1725,"Education of Little Tree, The (1997)",Drama
14923,1811,"Niagara, Niagara (1997)",Drama
14941,2024,"Rapture, The (1991)",Drama|Mystery
14946,2071,And the Band Played On (1993),Drama
14958,2276,"Soldier's Daughter Never Cries, A (1998)",Drama
14978,2434,Down in the Delta (1998),Drama
14979,2435,Hurlyburly (1998),Drama
14980,2437,Wilde (1997),Drama
14983,2479,Gloria (1999),Drama|Thriller
14985,2493,"Harmonists, The (1997)",Drama
14999,2610,Three Seasons (1999),Drama
15004,2678,Desert Blue (1999),Drama
15005,2679,Finding North (1999),Drama|Romance
15013,2711,My Life So Far (1999),Drama
15025,2963,Joe the King (1999),Crime|Drama
15029,2994,"City, The (1998)",Drama
15030,2996,Music of the Heart (1999),Drama
15032,3008,Last Night (1998),Thriller
15042,3115,Flawless (1999),Drama
15043,3118,Tumbleweeds (1999),Drama
15044,3128,"Map of the World, A (1999)",Drama
15064,3262,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery
15072,3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance
15091,3711,Sarafina! (1992),Drama
15186,1977,Friday the 13th: The Final Chapter (1984),Horror
15246,3839,Phantasm IV: Oblivion (1998),Horror
15258,82,Antonia's Line (Antonia) (1995),Drama
15259,137,Man of the Year (1995),Documentary
15285,776,Babyfever (1994),Comedy|Drama
15304,946,To Be or Not to Be (1942),Comedy|Drama|War
15308,984,"Pompatus of Love, The (1996)",Comedy|Drama
15360,1311,Santa with Muscles (1996),Comedy
15368,1546,Schizopolis (1996),Comedy
15416,2520,Airport (1970),Drama
15450,3068,"Verdict, The (1982)",Drama
15454,3096,My Man Godfrey (1957),Comedy
15458,3150,"War Zone, The (1999)",Drama
15487,3909,Woman on Top (2000),Comedy|Romance
15512,747,"Stupids, The (1996)",Comedy
15558,18,Four Rooms (1995),Thriller
15575,67,Two Bits (1995),Drama
15578,80,"White Balloon, The (Badkonake Sefid ) (1995)",Drama
15581,93,Vampire in Brooklyn (1995),Comedy|Romance
15597,184,Nadja (1994),Drama
15670,488,M. Butterfly (1993),Drama
15671,495,In the Realm of the Senses (Ai no corrida) (1976),Drama
15680,525,"Saint of Fort Washington, The (1993)",Drama
15690,565,Cronos (1992),Horror
15705,632,Land and Freedom (Tierra y libertad) (1995),War
15706,635,"Family Thing, A (1996)",Comedy|Drama
15716,717,Mouth to Mouth (Boca a boca) (1995),Comedy
15719,725,"Great White Hype, The (1996)",Comedy
15726,761,"Phantom, The (1996)",Adventure
15728,767,"Grass Harp, The (1995)",Drama
15729,774,Wend Kuuni (God's Gift) (1982),Drama
15739,813,Larger Than Life (1996),Comedy
15778,1058,Bitter Sugar (Azucar Amargo) (1996),Drama
15789,1105,Children of the Corn IV: The Gathering (1996),Horror
15804,1184,Mediterraneo (1991),Comedy|War
15873,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Horror
15894,1419,Walkabout (1971),Drama
15904,1503,8 Heads in a Duffel Bag (1997),Comedy
15905,1515,Volcano (1997),Drama|Thriller
15958,1741,"Midaq Alley (Callej�n de los milagros, El) (1995)",Drama
15968,1795,"Callej�n de los milagros, El (1995)",Drama
15969,1796,In God's Hands (1998),Action|Drama
15977,1844,Live Flesh (1997),Drama
15980,1855,Krippendorf's Tribe (1998),Comedy
15984,1867,Tarzan and the Lost City (1998),Action|Adventure
15989,1891,"Ugly, The (1997)",Horror|Thriller
16011,1998,Exorcist II: The Heretic (1977),Horror
16060,2232,Cube (1997),Sci-Fi|Thriller
16065,2264,We're No Angels (1989),Drama
16068,2284,Bandit Queen (1994),Drama
16073,2305,Slam (1998),Drama
16095,2377,Lifeforce (1985),Horror|Sci-Fi
16109,2425,"General, The (1998)",Crime
16114,2456,"Fly II, The (1989)",Horror|Sci-Fi
16117,2483,"Day of the Beast, The (El D�a de la bestia) (1995)",Comedy|Horror|Thriller
16123,2513,Pet Sematary (1989),Horror
16134,2585,"Lovers of the Arctic Circle, The (Los Amantes del C�rculo Polar) (1998)",Drama|Romance
16137,2602,Mighty Peking Man (Hsing hsing wang) (1977),Adventure|Sci-Fi
16138,2607,Get Real (1998),Drama
16144,2624,After Life (1998),Drama
16152,2654,"Wolf Man, The (1941)",Horror
16181,2768,Stiff Upper Lips (1998),Comedy
16195,2844,"Minus Man, The (1999)",Drama|Mystery
16226,3022,"General, The (1927)",Comedy
16229,3031,Repossessed (1990),Comedy
16237,3079,Mansfield Park (1999),Drama
16243,3092,Chushingura (1962),Drama
16251,3146,Deuce Bigalow: Male Gigolo (1999),Comedy
16256,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
16260,3181,Titus (1999),Drama
16265,3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
16294,3459,Gothic (1986),Drama|Horror
16307,3532,Freedom for Us (� nous la libert� ) (1931),Comedy
16348,3796,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller
16349,3816,"Official Story, The (La Historia Oficial) (1985)",Drama
16354,3867,All the Rage (a.k.a. It's the Rage) (1999),Drama
16358,3886,Steal This Movie! (2000),Drama
16361,3902,Goya in Bordeaux (Goya en Bodeos) (1999),Drama
16533,1646,Rocket Man (1997),Comedy
16797,174,Jury Duty (1995),Comedy
16800,191,"Scarlet Letter, The (1995)",Drama
16838,354,Cobb (1994),Drama
16857,414,"Air Up There, The (1994)",Comedy
16863,430,Calendar Girl (1993),Drama
16865,433,Clean Slate (1994),Comedy
16868,437,Cops and Robbersons (1994),Comedy
16874,473,In the Army Now (1994),Comedy|War
16904,637,Sgt. Bilko (1996),Comedy
16910,710,Celtic Pride (1996),Comedy
17004,1346,Cat People (1982),Horror
17057,1624,"Thousand Acres, A (1997)",Drama
17063,1647,Playing God (1997),Crime|Thriller
17083,1746,Senseless (1998),Comedy
17096,1854,Kissing a Fool (1998),Comedy|Romance
17153,2165,Your Friends and Neighbors (1998),Drama
17165,2265,Nothing But Trouble (1991),Adventure|Comedy
17210,2445,At First Sight (1999),Drama
17253,2651,Frankenstein Meets the Wolf Man (1943),Horror
17293,2889,"Mystery, Alaska (1999)",Comedy
17335,3180,Play it to the Bone (1999),Comedy|Drama
17371,3457,Waking the Dead (1999),Drama
17404,3729,Shaft (1971),Action|Crime
17420,3932,"Invisible Man, The (1933)",Horror|Sci-Fi
17722,2307,One Tough Cop (1998),Action|Drama
17791,3165,Boiling Point (1993),Action|Drama
17840,3653,"Endless Summer, The (1966)",Documentary
17855,3799,Pok�mon the Movie 2000 (2000),Animation|Children's
17866,3945,Digimon: The Movie (2000),Adventure|Animation|Children's
17940,1317,I'm Not Rappaport (1996),Comedy
17944,1410,"Evening Star, The (1996)",Comedy|Drama
17981,2306,Holy Man (1998),Comedy
18009,2809,Love Stinks (1999),Comedy
18015,2891,"Happy, Texas (1999)",Comedy
18020,2999,Man of the Century (1999),Comedy
18131,1484,"Daytrippers, The (1996)",Mystery
18221,325,National Lampoon's Senior Trip (1995),Comedy
18566,2007,Polish Wedding (1998),Comedy
18679,149,Amateur (1994),Crime|Drama|Thriller
18689,213,Burnt By the Sun (Utomlyonnye solntsem) (1994),Drama
18700,263,Ladybird Ladybird (1994),Drama
18753,570,"Slingshot, The (K�disbellan ) (1993)",Comedy|Drama
18762,662,Fear (1996),Thriller
18775,877,Girls Town (1996),Drama
18787,1051,Trees Lounge (1996),Drama
18796,1114,"Funeral, The (1996)",Drama
18802,1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
